url,name,details
https://medicament.ma/medicament/hydroxo-5000-5000-%c2%b5gampoule-solute-injectable/,"HYDROXO ""5000"", Soluté Injectable",Boîte de 4 ampoules - PPV: 54.70 dhs
https://medicament.ma/medicament/hye-solution-ophtalmique/,"HYE, Solution ophtalmique",Flacon de 10 ML - PPC: 86.00 dhs
https://medicament.ma/medicament/hyfresh-solution-ophtalmique/,"HYFRESH, Solution ophtalmique",Flacon de 10 ml - PPV: 130.00 dhs
https://medicament.ma/medicament/hygiaflore-transit-comprime/,"HYGIAFLORE TRANSIT, Comprimé",Boite de 45 - PPC: 80.00 dhs
https://medicament.ma/medicament/hylo-fresh-collyre/,"HYLO-FRESH, Collyre",Flacon de 10 ml - PPC: 99.00 dhs
https://medicament.ma/medicament/hylo-gel-collyre/,"HYLO-GEL , Collyre",Flacon de 10 ml - PPC: 180.00 dhs
https://medicament.ma/medicament/hylocomod-solution-ophtalmique/,"HYLOCOMOD, Solution ophtalmique",Flacon de 10 ml - PPC: 150.00 dhs
https://medicament.ma/medicament/hyperium-1mg-comprime/,"HYPERIUM 1 MG, Comprimé",Boîte de 30 - PPV: 113.50 dhs
https://medicament.ma/medicament/hyplos-50-mg-comprime-pellicule/,"HYPLOS 50 MG, Comprimé pelliculé",Boite de 14 - PPV: 40.00 dhs
https://medicament.ma/medicament/hyplos-50-mg-comprime-pellicule-2/,"HYPLOS 50 MG, Comprimé pelliculé",Boite de 28 - PPV: 77.20 dhs
https://medicament.ma/medicament/hypnomidate-2-mgml-solution-injectable/,"HYPNOMIDATE 2 MG / ML, Solution injectable [P]",5 ampoules de 10 ml - PPV: 203.00 dhs
https://medicament.ma/medicament/hypril-20-mg-125-mg-comprime/,"HYPRIL 20 MG / 12.5 MG, Comprimé",Boîte de 30 - PPV: 71.50 dhs
https://medicament.ma/medicament/hytacand-16-mg125-comprime/,"HYTACAND 16 MG / 12.5 MG, Comprimé",Boîte de 30 - PPV: 176.20 dhs
https://medicament.ma/medicament/hytacand-8-mg125-comprime/,"HYTACAND 8 MG / 12.5 MG, Comprimé",Boîte de 28 - PPV: 94.70 dhs
https://medicament.ma/medicament/hyzaar-50mg12-5-mg-comprime-pellicule-2/,"HYZAAR 50 MG / 12.5 MG, Comprimé pelliculé",Boîte de 28 - PPV: 130.00 dhs
https://medicament.ma/medicament/ipp-20-mg-gelule-2/,"I P P 20 MG, Gélule",Boite de 7 - PPV: 20.60 dhs
https://medicament.ma/medicament/ipp-20-mg-gelule/,"I P P 20 MG, Gélule",Boite de 56 - PPV: 129.00 dhs
https://medicament.ma/medicament/i-p-p-20-mg-gelule/,"I P P 20 MG, Gélule",Boîte de 14 - PPV: 52.80 dhs
https://medicament.ma/medicament/i-p-p-20-mg-gelule-2/,"I P P 20 MG, Gélule",Boîte de 28 - PPV: 95.00 dhs
https://medicament.ma/medicament/i3-1-gelules/,"i3.1, Gelule",Boite de 30 - PPC: 270.00 dhs
https://medicament.ma/medicament/ialuset-compresse/,"IALUSET, Compresse",Boite de 10 - PPC: 350.00 dhs
https://medicament.ma/medicament/ialuset-creme/,"IALUSET, Crème",Tube de 100 G - PPC: 175.00 dhs
https://medicament.ma/medicament/ibandro-zenith-6-mg-6-ml-solution-a-diluer-pour-perfusion-a-6-mg/,"IBANDRO ZENITH 6 MG / 6 ML, Solution à diluer pour perfusion à 6 MG",1 flacon - PPV: 1459.00 dhs
https://medicament.ma/medicament/ibeflox-200-mg-comprime/,"IBEFLOX 200 MG, Comprimé",Boite de 10 - PPV: 57.90 dhs
https://medicament.ma/medicament/ibermox-15-mg-comprime-2/,"IBERMOX 15 MG, Comprimé",Boite de 20 - PPV: 72.60 dhs
https://medicament.ma/medicament/ibermox-15-mg-comprime/,"IBERMOX 15 MG, Comprimé",Boite de 10 - PPV: 37.10 dhs
https://medicament.ma/medicament/ibermox-7-5-mg-comprime-2/,"IBERMOX 7.5 MG, Comprimé",Boite de 20 - PPV: 51.00 dhs
https://medicament.ma/medicament/ibermox-7-5-mg-comprime/,"IBERMOX 7.5 MG, Comprimé",Boite de 10 - PPV: 27.60 dhs
https://medicament.ma/medicament/ibertin-1g-125-mg-poudre-pour-suspension-buvable/,"IBERTIN 1 G / 125 MG, Sachet",Boite de 24 - PPV: 156.10 dhs
https://medicament.ma/medicament/ibertin-1g-125-mg-poudre-pour-suspension-buvable-3/,"IBERTIN 1 G / 125 MG, Sachet",Boite de 12 - PPV: 86.90 dhs
https://medicament.ma/medicament/ibertin-1-125-g-mg-poudre-pour-suspension-buvable/,"IBERTIN 1 G / 125 MG, Sachet",Boite de 16 - PPV: 115.90 dhs
https://medicament.ma/medicament/ibertin-500-mg-62-5-mg-poudre-pour-solution-buvable-2/,"IBERTIN 500 MG / 62.5 MG, Sachet",Boite de 24 - PPV: 109.30 dhs
https://medicament.ma/medicament/ibertin-500-mg-62-5-mg-poudre-pour-solution-buvable/,"IBERTIN 500 MG / 62.5 MG, Sachet",Boite de 12 - PPV: 62.00 dhs
https://medicament.ma/medicament/ibertin-500-mg-62-5-mg-poudre-pour-suspension-buvable/,"IBERTIN 500 MG / 62.5 MG, Sachet",Boite de 16 - PPV: 82.50 dhs
https://medicament.ma/medicament/ibrance-100-mg-gelule/,"IBRANCE 100 MG, Gélule",Boite de 21 - PPV: 24024.00 dhs
https://medicament.ma/medicament/ibrance-125-mg-gelule-2/,"IBRANCE 125 MG, Gélule",Boite de 21 gélules - PPV: 24123.00 dhs
https://medicament.ma/medicament/ibrance-75-mg-gelule/,"IBRANCE 75 MG, Gélule",Boite de 21 - PPV: 24024.00 dhs
https://medicament.ma/medicament/ibrimo-0-2-solution-ophtalmique/,"IBRIMO 0.2 %, Solution ophtalmique",Flacon de 5 ml - PPV: 85.50 dhs
https://medicament.ma/medicament/ibs-probi-digestifs-capsule/,"IBS PROBI DIGESTIFS, Capsule",Boite de 30 - PPC: 274.00 dhs
https://medicament.ma/medicament/ibs-capsule/,"IBS, Capsule",Boite de 15 - PPC: 163.75 dhs
https://medicament.ma/medicament/ibumac-lp-300mg-gelule/,"IBUMAC LP 300 MG, Gélule",Boîte de 30 - PPV: 39.20 dhs
https://medicament.ma/medicament/ibuphil-2-sirop/,"IBUPHIL 2 %, Sirop",Flacon de 100 ml - PPV: 16.50 dhs
https://medicament.ma/medicament/ibuphil-5-gel/,"IBUPHIL 5 %, Gel",Tube de 50 g - PPV: 34.60 dhs
https://medicament.ma/medicament/icam-5mg-comprime-2/,"ICAM 5 MG , Comprimé pelliculé",Boite de 7 - PPV: 21.00 dhs
https://medicament.ma/medicament/icam-5mg-comprime/,"ICAM 5 MG, Comprimé pelliculé",Boite de 28 - PPV: 65.90 dhs
https://medicament.ma/medicament/icam-5-mg-comprime/,"ICAM 5 MG, Comprimé pelliculé",Boite de 14 - PPV: 37.40 dhs
https://medicament.ma/medicament/icard-150-mg-comprime-pellicule/,"ICARD 150 MG, Comprimé pelliculé",Boite de 14 - PPV: 60.90 dhs
https://medicament.ma/medicament/icard-150-mg-comprime-pellicule-2/,"ICARD 150 MG, Comprimé pelliculé",Boite de 28 - PPV: 108.70 dhs
https://medicament.ma/medicament/icard-300-mg-comprime-pellicule-2/,"ICARD 300 MG, Comprimé pelliculé",Boite de 28 - PPV: 150.00 dhs
https://medicament.ma/medicament/icard-300-mg-comprime-pellicule/,"ICARD 300 MG, Comprimé pelliculé",Boite de 14 - PPV: 84.00 dhs
https://medicament.ma/medicament/icin-03-collyre/,"ICIN 0.3 %, Collyre",Flacon compte goutte 5 ml - PPV: 25.70 dhs
https://medicament.ma/medicament/icomb-collyre/,"ICOMB, Collyre",Flacon de 5 ml - PPV: 28.30 dhs
https://medicament.ma/medicament/ictaves-10-mg-comprime-pellicule/,"ICTAVÈS 10 MG, Comprimé pelliculé",Boite de 30 - PPV: 154.10 dhs
https://medicament.ma/medicament/ictaves-20-mg-comprime-pellicule/,"ICTAVÈS 20 MG, Comprimé pelliculé",Boite de 30 - PPV: 250.00 dhs
https://medicament.ma/medicament/ictaves-5-mg-comprime-pellicule/,"ICTAVÈS 5 MG, Comprimé pelliculé",Boite de 30 - PPV: 106.50 dhs
https://medicament.ma/medicament/ideos-500-mg400-ui-comprime/,"IDEOS 500 MG / 400 UI, Comprimé à croquer ou à sucer",Boite de 30 - PPV: 40.70 dhs
https://medicament.ma/medicament/idol-100-mg-suppositoire/,"IDOL 100 MG, Suppositoire",Boîte de 10 - PPV: 18.60 dhs
https://medicament.ma/medicament/idol-100-mg-suppositoire-2/,"IDOL 100 MG, Suppositoire",Boîte de 20 - PPV: 34.50 dhs
https://medicament.ma/medicament/imagos-4mg-5-ml-solution-a-diluer-pour-perfusion-2/,"IMAGOS 4 MG / 5 ML, Solution à diluer pour perfusion",Boite d'un flacon de 5 ml - PPV: 1290.00 dhs
https://medicament.ma/medicament/imatec-100-mg-gelule/,"IMATEC 100 MG, Gélule",Boîte de 120 - PPV: 3503.00 dhs
https://medicament.ma/medicament/imatinib-cooper-100mg-gelule/,"IMATINIB COOPER 100 MG, Gélule",Boîte de 120 - PPV: 3500.00 dhs
https://medicament.ma/medicament/imatinib-zenith-100-mg-comprime-pellicule/,"IMATINIB ZENITH 100 MG, Comprimé pelliculé",Boite de 30 - PPV: 963.00 dhs
https://medicament.ma/medicament/imatinib-zenith-400-mg-comprime-pellicule/,"IMATINIB ZENITH 400 MG, Comprimé pelliculé",Boite de 30 - PPV: 3016.00 dhs
https://medicament.ma/medicament/imbruvica-140-mg-gelule-2/,"IMBRUVICA 140 MG, Gélule",Boite de 90 - PPV: 50540.00 dhs
https://medicament.ma/medicament/imizine-10-pate-pour-usage-dentaire/,"IMIZINE 10 %, Pâte pour usage dentaire",Tube de 4.5 g - PPV: 372.00 dhs
https://medicament.ma/medicament/immunorho-300-%c2%b5g-1500-ui-poude-et-solvant-pour-solution-injectable/,"IMMUNORHO 300 µg (1500 UI), Poude et solvant pour solution injectable",1 Flacon - PPV: 787.00 dhs
https://medicament.ma/medicament/immunovita-gelule-2/,"IMMUNOVITA, Gélule",Boite de 30 - PPC: 149.00 dhs
https://medicament.ma/medicament/immunovita-gelule/,"IMMUNOVITA, Gélule",Boite de 15 - PPC: 99.00 dhs
https://medicament.ma/medicament/imodium-2-mg-gelule/,"IMODIUM 2 MG, Gélule",Boîte de 20 - PPV: 28.50 dhs
https://medicament.ma/medicament/imovane-75-mg-comprime-secable/,"IMOVANE 7.5 MG, Comprimé sécable [P] [TAB IV-CV]",Boîte de 20 - PPV: 38.80 dhs
https://medicament.ma/medicament/implanon-nxt-68-mg-implant/,"IMPLANON NXT 68 MG, Implant",Étui contenant un implant à usage cutané - PPV: 1338.00 dhs
https://medicament.ma/medicament/imurel-50-mg-comprime/,"IMUREL 50 MG, Comprimé",Boîte de 100 - PPV: 275.00 dhs
https://medicament.ma/medicament/imusporin-100-mg-capsule-molle-2/,"IMUSPORIN 100 MG, Capsule molle",Boite de 50 - PPV: 1489.00 dhs
https://medicament.ma/medicament/imusporin-50-mg-capsule-molle-2/,"IMUSPORIN 50 MG, Capsule molle",Boite de 50 - PPV: 957.00 dhs
https://medicament.ma/medicament/inaler-100-mcg-aerosol-buccal/,"INALER 100 µG , Aérosol buccal",Flacon de 200 doses - PPV: 42.20 dhs
https://medicament.ma/medicament/inaler-2-mg-5-ml-solution-buvable/,"INALER 2 MG / 5 ML, Solution buvable",Flacon de 100 ml - PPV: 16.30 dhs
https://medicament.ma/medicament/indocollyre-01-collyre/,"INDOCOLLYRE 0.1 % , Collyre",Flacon de 5 ml - PPV: 54.20 dhs
https://medicament.ma/medicament/indolan-100-mg-suppositoire/,"INDOLAN 100 MG, Suppositoire",Boîte de 10 - PPV: 19.80 dhs
https://medicament.ma/medicament/indolan-25-mg-gelule/,"INDOLAN 25 MG, Gélule",Boîte de 30 - PPV: 22.50 dhs
https://medicament.ma/medicament/indolan-50-mg-suppositoire/,"INDOLAN 50 MG, Suppositoire",Boîte de 10 - PPV: 17.80 dhs
https://medicament.ma/medicament/indopharm-100-mg-suppositoire/,"INDOPHARM 100 MG, Suppositoire",Boîte de 10 - PPV: 19.80 dhs
https://medicament.ma/medicament/indopharm-25-mg-gelule/,"INDOPHARM 25 MG, Gélule",Boîte de 30 - PPV: 19.00 dhs
https://medicament.ma/medicament/indopharm-50-mg-suppositoire/,"INDOPHARM 50 MG, Suppositoire",Boîte de 10 - PPV: 13.60 dhs
https://medicament.ma/medicament/inductan-100-mg-comprime/,"INDUCTAN 100 MG, Comprimé",Boîte de 20 - PPV: 35.10 dhs
https://medicament.ma/medicament/inductan-100-mg-suppositoire/,"INDUCTAN 100 MG, Suppositoire",Boîte de 10 - PPV: 21.00 dhs
https://medicament.ma/medicament/inductan-200-mg-comprime-pellicule/,"INDUCTAN 200 MG, Comprimé pelliculé",Boite de 30 - PPV: 74.30 dhs
https://medicament.ma/medicament/inductan-poudre-pour-solution-orale/,"INDUCTAN,  Poudre pour solution orale",Flacon de 250 ml - PPV: 33.60 dhs
https://medicament.ma/medicament/inegy-1020-mg-comprime/,"INEGY 10 MG / 20 MG, Comprimé",Boîte de 28 - PPV: 314.00 dhs
https://medicament.ma/medicament/inegy-1040-mg-comprime/,"INEGY 10 MG / 40 MG, Comprimé",Boîte de 28 - PPV: 427.00 dhs
https://medicament.ma/medicament/ineso-2-0-mg-gelule/,"INÉSO  20 MG, Gélule",Boite de 28 - PPV: 129.90 dhs
https://medicament.ma/medicament/ineso-20-mg-gelule-2/,"INÉSO 20  MG, Gélule",Boite de 14 - PPV: 70.10 dhs
https://medicament.ma/medicament/ineso-20-mg-gelule/,"INÉSO 20 MG, Gélule",Boite de 7 - PPV: 36.40 dhs
https://medicament.ma/medicament/ineso-40-mg-gelule-3/,"INÉSO 40 MG, Gélule",Boite de 14 - PPV: 92.60 dhs
https://medicament.ma/medicament/ineso-40-mg-gelule-2/,"INÉSO 40 MG, Gélule",Boite de 28 - PPV: 177.60 dhs
https://medicament.ma/medicament/ineso-40-mg-gelule/,"INÉSO 40 MG, Gélule",Boite de 7 - PPV: 65.20 dhs
https://medicament.ma/medicament/inexium-10-mg-sachets/,"INEXIUM 10 MG, Suspension buvable en sachet",Boite de 28 - PPV: 218.00 dhs
https://medicament.ma/medicament/inexium-40mg-injectable/,"INEXIUM 40 MG, Poudre pour solution injectable",Boite de 10 - PPV: 617.00 dhs
https://medicament.ma/medicament/inexium-20-mg-comprime-gr-4/,"INEXIUM GR 20 MG, Comprimé",Boîte 14 - PPV: 76.70 dhs
https://medicament.ma/medicament/inexium-40-mg-comprime-gr-4/,"INEXIUM GR 40 MG, Comprimé",Boîte 14 - PPV: 115.50 dhs
https://medicament.ma/medicament/infanrix-hexa-vaccin/,"INFANRIX HEXA, Suspension injectable [V]",Boîte de 1 seringue préremplie + Flacon de Vaccin lyophilisé Hib - PPV: 325.00 dhs
https://medicament.ma/medicament/infanrix-ipv-vaccin/,"INFANRIX IPV, Suspension injectable [V]",Boîte de 1 seringue préremplie - PPV: 165.40 dhs
https://medicament.ma/medicament/influvac-tetra-0-5-ml-solution-injectable-en-seringue-pre-remplie-v/,"INFLUVAC TETRA 0.5 ML, Solution injectable en seringue pré-remplie [V]",Boite de 1 seringue pré-remplie de 0.5 ML - PPV: 125.30 dhs
https://medicament.ma/medicament/inhibace-5-mg-comprime-enrobe/,"INHIBACE 5 MG, Comprimé enrobé",Boîte de 28 - PPV: 179.90 dhs
https://medicament.ma/medicament/inidep-100-mg-comprime-pellicule-2/,"INIDEP 100 MG, Comprimé pelliculé [P]",Boite de 30 - PPV: 167.10 dhs
https://medicament.ma/medicament/inidep-50-mg-comprime-pellicule/,"INIDEP 50 MG, Comprimé pelliculé [P]",Boîte de 30 - PPV: 116.80 dhs
https://medicament.ma/medicament/inikal-10-mg-comprime/,"INIKAL 10 MG, Comprimé",Boîte de 30 - PPV: 75.90 dhs
https://medicament.ma/medicament/inikal-5mg-comprime/,"INIKAL 5 MG, Comprimé",Boîte de 30 - PPV: 43.00 dhs
https://medicament.ma/medicament/inikal-5mg-comprime-2/,"INIKAL 5 MG, Comprimé",Boîte de 60 - PPV: 81.00 dhs
https://medicament.ma/medicament/inilase-75-mg-comprime-pellicule/,"INILASE 75 MG, Comprimé pelliculé",Boite de 30 - PPV: 213.00 dhs
https://medicament.ma/medicament/inilase-75-mg-comprime-pellicule-2/,"INILASE 75 MG, Comprimé pelliculé",Boite de 15 - PPV: 118.30 dhs
https://medicament.ma/medicament/inlyta-1-mg-comprime-pellicule/,"INLYTA 1 MG, Comprimé pelliculé",boite de 56 - PPV: 6832.00 dhs
https://medicament.ma/medicament/inlyta-5-mg-comprime-pellicule/,"INLYTA 5 MG, Comprimé pelliculé",Boite de 56 - PPV: 29450.00 dhs
https://medicament.ma/medicament/infolic-combi-capsule-molle/,"INOFOLIC COMBI, Capsule molle",Boite de 30 - PPC: 170.00 dhs
https://medicament.ma/medicament/inofolic-sachets/,"INOFOLIC, Sachet",Boite de 60 - PPC: 300.00 dhs
https://medicament.ma/medicament/inongan-pommade/,"INONGAN, Crème - onguent infiltrante",Tube de 55 g - PPV: 12.40 dhs
https://medicament.ma/medicament/inopril-4-mg-comprime/,"INOPRIL 4 MG, Comprimé sécable",Boite de 30 - PPV: 92.00 dhs
https://medicament.ma/medicament/inopril-8-mg-comprime/,"INOPRIL 8 MG, Comprimé sécable",Boite de 30 - PPV: 142.70 dhs
https://medicament.ma/medicament/inopril-plus-4-mg-1-25-mg-comprime-secable/,"INOPRIL PLUS 4 MG / 1.25 MG, Comprimé sécable",Boite de 30 - PPV: 92.00 dhs
https://medicament.ma/medicament/inros-70-mg-comprime/,"INROS 70 MG, Comprimé",Boite de 4 - PPV: 158.90 dhs
https://medicament.ma/medicament/inros-70-mg-comprime-2/,"INROS 70 MG, Comprimé",Boite de 12 - PPV: 399.00 dhs
https://medicament.ma/medicament/inspra-25-mg-comprime/,"INSPRA 25 MG, Comprimé",Boite de 30 - PPV: 396.00 dhs
https://medicament.ma/medicament/inspra-50-mg-comprime/,"INSPRA 50 MG, Comprimé",Boîte de 28 - PPV: 396.00 dhs
https://medicament.ma/medicament/insulatard-hm-100-uiml-suspension-injectable/,"INSULATARD HM 100 UI / ML, Suspension injectable [Ins]",1 flacon de 10 ml - PPV: 192.30 dhs
https://medicament.ma/medicament/insulatard-hm-penfill-100-uiml-suspension-injectable/,"INSULATARD HM PENFILL 100 UI / ML, Suspension injectable [Ins]",Boîte de 5 cartouches 3 ml - PPV: 350.00 dhs
https://medicament.ma/medicament/insulet-3070-100-uiml-suspension-injectable-2/,"INSULET 30 / 70 100 UI/ml , Suspension injectable [Ins]",Une cartouche de suspension injectable intermédiaire - PPV: 54.10 dhs
https://medicament.ma/medicament/insulet-3070-100-uiml-suspension-injectable/,"INSULET 30 / 70 100 UI/ML, Suspension injectable [Ins]",5 cartouches - PPV: 260.00 dhs
https://medicament.ma/medicament/insulet-mix-30-100-uiml-suspension-injectable/,"INSULET MIX 30 100 UI / ML , Suspension injectable [Ins]",Flacon de 10 ml - PPV: 85.00 dhs
https://medicament.ma/medicament/insulet-n-100-uiml-suspension-injectable/,"INSULET N 100 UI / ML, Suspension injectable [Ins]",1 cartouches de 3 ml - PPV: 54.10 dhs
https://medicament.ma/medicament/insulet-n-100-ui-ml-suspension-injectable/,"INSULET N 100 UI / ML, Suspension injectable [Ins]",5 cartouches de 3 ml - PPV: 260.00 dhs
https://medicament.ma/medicament/insulet-nph-100-uiml-suspension-injectable/,"INSULET NPH 100 UI / ML, Suspension injectable [Ins]",Flacon de 10 ml - PPV: 85.00 dhs
https://medicament.ma/medicament/insulet-r-100-uiml-suspension-injectable/,"INSULET R 100 UI / ML , Suspension injectable [Ins]",5 cartouches - PPV: 260.00 dhs
https://medicament.ma/medicament/insulet-r-100-uiml-suspension-injectable-2/,"INSULET R 100 UI / ML, Suspension injectable [Ins]",Boite d'une cartouche - PPV: 54.10 dhs
https://medicament.ma/medicament/insuline-glargine-cooper-100-unites-ml-solution-pour-injection-sous-cutanee-en-stylo-pre-rempli-pour-injections-multiples-de-3-ml-2/,"INSULINE GLARGINE COOPER 100 UNITÉS  / ML, Solution pour injection sous-cutanée en stylo pré-rempli pour injections multiples de 3 ml",Boite de 5 - PPV: 520.00 dhs
https://medicament.ma/medicament/insuline-glargine-cooper-100-unites-ml-solution-pour-injection-sous-cutanee-en-stylo-pre-rempli-pour-injections-multiples-de-3-ml/,"INSULINE GLARGINE COOPER 100 UNITÉS / ML, Solution pour injection sous-cutanée en stylo pré-rempli pour injections multiples de 3 ml",Boite unitaire - PPV: 106.70 dhs
https://medicament.ma/medicament/intralgis-100-mg5-ml-suspension-buvable/,"INTRALGIS 100 MG / 5 ML, Suspension buvable",Flacon de 150 ml - PPV: 20.60 dhs
https://medicament.ma/medicament/intralgis-200-mg-comprime-pellicule/,"INTRALGIS 200 MG, Comprimé pelliculé",Boîte de 20 - PPV: 21.20 dhs
https://medicament.ma/medicament/invanz-1g-poudre-poue-solution-a-diluer-pour-perfusion/,"INVANZ 1 G, Poudre pour solution à diluer pour perfusion",Flacon de 20 ml - PPV: 746.00 dhs
https://medicament.ma/medicament/ipac-40-mg-gelule-gastro-resistante/,"IPAC 40 MG, Gélule gastro-résistante",Boite de 14 - PPV: 99.00 dhs
https://medicament.ma/medicament/ipac-40-mg-gelule-gastro-resistante-2/,"IPAC 40 MG, Gélule gastro-résistante",Boite de 28 - PPV: 190.00 dhs
https://medicament.ma/medicament/ipac-40-mg-gelule-gastro-resistante-3/,"IPAC 40 MG, Gélule gastro-résistante",Boite de 7 - PPV: 69.80 dhs
https://medicament.ma/medicament/iperten-20-mg-comprime/,"IPERTEN 20 MG, Comprimé",Boîte de 28 - PPV: 152.00 dhs
https://medicament.ma/medicament/iposec-30-mg-gelule/,"IPOSEC 30 MG, Gélule",Boîte de 15 - PPV: 55.10 dhs
https://medicament.ma/medicament/iposec-30-mg-gelule-2/,"IPOSEC 30 MG, Gélule",Boîte de 30 - PPV: 111.20 dhs
https://medicament.ma/medicament/ipradia-lp-1000-mg-comprime-a-liberation-prolongee/,"IPRADIA LP 1000 MG, Comprimé à libération prolongée",Boite de 30 - PPV: 25.10 dhs
https://medicament.ma/medicament/ipradia-lp-500-mg-comprime-a-liberation-prolongee/,"IPRADIA LP 500 MG, Comprimé à liberation prolongée",Boite de 30 - PPV: 12.90 dhs
https://medicament.ma/medicament/iprel-20-mg-comprime-orodispersible/,"IPREL 20 MG, Comprimé orodispersible",Boite de 10 - PPV: 26.60 dhs
https://medicament.ma/medicament/iprel-20-mg-comprime-orodispersible-2/,"IPREL 20 MG, Comprimé orodispersible",Boite de 30 - PPV: 71.20 dhs
https://medicament.ma/medicament/iprost-10-mg-comprime-a-lp/,"IPROST 10 MG, Comprimé à libération prolongée",Boite de 30 - PPV: 137.80 dhs
https://medicament.ma/medicament/iprost-10-mg-comprime-a-lp-2/,"IPROST 10 MG, Comprimé à libération prolongée",Boite de 10 - PPV: 52.30 dhs
https://medicament.ma/medicament/ippsium-20-mg-gelule-gastro-resitante/,"IPSIUM 20 MG, Gélule gastro résistante",Boite de 28 - PPV: 110.00 dhs
https://medicament.ma/medicament/ippsium-20-mg-gelule-gastro-resistante/,"IPSIUM 20 MG, Gélule gastro résistante",Boite de 14 - PPV: 59.00 dhs
https://medicament.ma/medicament/ippsium-20-mg-gelule-gastro-resistante-2/,"IPSIUM 20 MG, Gélule gastro résistante",Boite de 7 - PPV: 33.00 dhs
https://medicament.ma/medicament/ippsium-40-mg-gelule-gastro-resistante/,"IPSIUM 40 MG, Gélule gastro résistante",Boite de 28 - PPV: 196.30 dhs
https://medicament.ma/medicament/ippsium-40-mg-gelule-gastro-resistante-2/,"IPSIUM 40 MG, Gélule gastro résistante",Boite de 14 - PPV: 101.00 dhs
https://medicament.ma/medicament/ippsium-40-mg-gelule-gastro-resistante-3/,"IPSIUM 40 MG, Gélule gastro résistante",Boite de 7 - PPV: 55.20 dhs
https://medicament.ma/medicament/irbesar-150mg-comprime/,"IRBESAR  SUN 150 MG, Comprimé",Boite de 28 - PPV: 108.70 dhs
https://medicament.ma/medicament/irbersar-sun-150mg-comprime/,"IRBESAR SUN 150 MG, Comprimé",Boite de 14 - PPV: 64.80 dhs
https://medicament.ma/medicament/irbesar-300mg-comprime/,"IRBESAR SUN 300 MG, Comprimé",Boite de 28 - PPV: 150.80 dhs
https://medicament.ma/medicament/irbesar-sun-300-mg-comprime/,"IRBESAR SUN 300 MG, Comprimé",Boite de 14 - PPV: 84.80 dhs
https://medicament.ma/medicament/7909/,"IRESSA 250 MG, Comprimé pelliculé",Boite de 30 - PPV: 16063.00 dhs
https://medicament.ma/medicament/irinotecan-cooper-100mg5ml-iv-solution-pour-perfusion/,"IRINOTECAN COOPER 100 MG / 5 ML IV, Solution pour perfusion",Flacon de 5 ml - PPV: 1096.00 dhs
https://medicament.ma/medicament/irinotecan-cooper-40mg2ml-iv-solution-pour-perfusion/,"IRINOTECAN COOPER 40 MG / 2 ML IV, Solution pour perfusion",Flacon de 2 ml - PPV: 506.00 dhs
https://medicament.ma/medicament/irinotecan-mylan-20-mg-ml-solution-a-diluer-pour-perfusion-injectable/,"IRINOTECAN MYLAN 20 MG / ML, Solution à diluer pour perfusion injectable",1 flacon de 2 ml - PPV: 450.00 dhs
https://medicament.ma/medicament/irinotecan-mylan-20-mg-ml-solution-a-diluer-pour-perfusion-injectable-2/,"IRINOTECAN MYLAN 20 MG / ML, Solution à diluer pour perfusion injectable",1 flacon de 5 ml - PPV: 975.00 dhs
https://medicament.ma/medicament/irinotecan-mylan-300-mg-15-ml-injectable/,"IRINOTECAN MYLAN 20 MG / ML, Solution pour perfusion",Flacon de 15 ML - PPV: 1418.00 dhs
https://medicament.ma/medicament/irinotecan-sun-100-mg-5-ml-concentre-pour-solution-perfusion-trouver-un-equivalent/,"IRINOTECAN SUN 100 MG / 5 ML, Concentré pour solution perfusion",Flacon de 5 ml - PPV: 1095.00 dhs
https://medicament.ma/medicament/irinotecan-sun-40-mg-2-ml-concentre-pour-solution-perfusion/,"IRINOTECAN SUN 40 MG / 2 ML, Concentré pour solution perfusion",Flacon de 2 ml - PPV: 505.00 dhs
https://medicament.ma/medicament/irinotecan-thymoorgan-100-mg-5-ml-solution-a-diluer-pour-perfusion/,"IRINOTECAN THYMOORGAN 100 MG / 5 ML,  Solution à diluer pour perfusion",BOITE DE 1 FLACON DE 5 ML - PPV: 1313.00 dhs
https://medicament.ma/medicament/irinotecan-zenith-100-mg-5-ml-solution-a-diluer-pour-perfusion-flacon-de-5-ml-boite-unitaire/,"IRINOTECAN ZENITH 100 MG / 5 ML, Solution à diluer pour perfusion",Boite contenant un flacon de 5 ml - PPV: 1185.00 dhs
https://medicament.ma/medicament/irinotecan-zenith-40-mg-2-ml-solution-a-diluer-pour-perfusion/,"IRINOTECAN ZENITH 40 MG / 2 ML, Solution à diluer pour perfusion",Flacon de 2 ml - PPV: 499.00 dhs
https://medicament.ma/medicament/iris-3-mg-0-02-comprime-pellicule/,"IRIS 3 MG / 0.02 MG, Comprimé pelliculé [C]",Boite de 24 comprimés actifs pelliculés roses et 4 comprimés placebos pelliculés blancs - PPV: 86.10 dhs
https://medicament.ma/medicament/irphi-150-mg-comprime-3/,"IRPHI 150 MG, Comprimé pelliculé",Boite de 30 - PPV: 116.40 dhs
https://medicament.ma/medicament/irphi-300-mg-comprime/,"IRPHI 300 MG, Comprimé pelliculé",Boite de 10 - PPV: 60.70 dhs
https://medicament.ma/medicament/irphi-300-mg-comprime-3/,"IRPHI 300 MG, Comprimé pelliculé",Boite de 20 - PPV: 109.70 dhs
